"V1"
6.45519856334012
6.43294009273918
6.58202513889283
6.62140565176413
6.56667242980324
6.60665018619822
6.74170069465205
6.73578001424233
6.59578051396131
6.58202513889283
6.51767127291227
6.62539236800796
6.44413125670044
6.41999492814714
6.62671774924902
6.57383983508683
6.58340922215876
6.62406522779989
6.70686233660275
6.75925527066369
6.59987049921284
6.56244409369372
6.50279004591562
6.57002854559494
6.44888939414686
6.41836493593621
6.56244409369372
6.57368016696065
6.5875500148248
6.61606518513282
6.6631326959908
6.74405918631135
6.58479139238572
6.55393340402581
6.45833828334479
6.52639760010866
6.43133108193348
6.40923753018306
6.51770254309434
6.56942246985988
6.54540489566113
6.54101796241611
6.70391539155028
6.68575517611788
6.53804196403468
6.55792966836608
6.48093665318586
6.56936347354964
6.41730129378325
6.4094303324591
6.57176135803906
6.49942221139739
6.55367802354489
6.52485089150681
6.67569808519919
6.69818045861046
6.55671703930457
6.55815488101484
6.4280752274264
6.58477036070498
6.4409318184564
6.39525129259189
6.52355509228302
6.56525992032882
6.5087656021771
6.56102819154037
6.7019586339532
6.70930312782376
6.54534881163024
6.5764689749553
6.45676923970712
6.58479110128018
6.37161164345798
6.38519425635601
6.57088286249039
6.49978697076142
6.50876908804558
6.52649482532251
6.64367112925755
6.6424867845856
6.51323009916515
6.50428816531363
6.42810526692849
6.54391184153552
6.34913898855931
6.37672694592428
6.44888939276482
6.47850964124114
6.48157712859923
6.48004456145261
6.58479139205389
6.62671774901674
6.47620547469544
6.42410611329827
6.35362505646729
6.43949853233462
6.31611761726863
6.2824350028771
6.41127615041147
6.43372540801831
6.38752054974228
6.43209577583429
6.50156370953529
6.56091484171641
6.36399401779795
6.42308010957517
6.3372375866064
6.37742303567715
6.24828646210848
6.23147160006978
6.38619766837744
6.3555057733177
6.3831548506
6.3553872965105
6.50992639211604
6.52624477469853
6.34490349385353
6.33738987002704
6.25091778903821
6.35380647274524
6.25745470019
6.1934569927179
6.30988448706988
6.38011360443389
6.37432391162734
6.35970309293117
6.48156829407088
6.48156796320268
6.3463586426127
6.35231087901458
6.22595997397713
6.36557543474382
6.2409977162912
6.18646969029371
6.30210991030995
6.3343459902524
6.28002696159659
6.3433685851541
6.44437832602332
6.40575283029871
6.29741868063451
6.28002693567862
6.22427479247261
6.30522511661293
6.15081520075852
6.11006882292512
6.28162055715786
6.23767532496087
6.26718566292545
6.28796978425835
6.36703830764349
6.37432166097121
6.23767532444838
6.21920292678188
6.14899866808689
6.22764179539078
6.11572387917614
6.06759139341823
6.20898137265005
6.20555083754961
6.23099750320821
6.22764179535945
6.28638625235378
6.34912252161582
6.20726757616157
6.19170978613021
6.11572387915199
6.18646959946614
6.09098427297587
6.02116529652651
6.1460124944002
6.14535567675778
6.17413464130778
6.19865425848208
6.2623273533432
6.28796978395653
6.12321455088046
6.19170978612922
6.08905563206913
6.11760181397549
6.03958956385234
5.9817863744043
6.10247865240127
6.09290920138512
6.1081766735159
6.13756287557972
6.24876414539745
6.21706835086089
6.10630048322428
6.11889802069003
6.01410182371987
6.10773211251659
5.9783227029721
5.93972886743239
6.04544008919789
6.0747524713017
6.04855336494785
6.09736604202139
6.20426379169193
6.152931287608
6.05189848162604
6.06971023463354
5.9484318506458
6.03355849556457
5.86981655032608
5.86498199381358
6.0416408481226
5.98970061704345
5.99607159654647
6.0334943357202
6.13435237961341
6.10248284425615
6.02116823082469
5.98541170148743
5.9167240709649
5.9854106539429
5.84049597229584
5.82804229986704
5.94596971748291
5.98447946867961
5.93435500900141
5.99772457218706
6.07776724433774
6.103742705875
5.9866990243803
5.95745058306972
5.86669621127222
5.9505776892826
5.83106902347952
5.80747683853724
5.91786448272378
5.90041308024409
5.94774445394643
5.94398104796226
6.04504336373914
6.09876197040339
5.89015657729428
5.93056611546351
5.83994788142483
5.92061578440965
5.7813537170183
5.73126961258039
5.861396424623
5.89015657677842
5.89785879712662
5.87718622631218
6.04283341695696
6.04061857662264
5.87457184572321
5.92560332573332
5.82079544893843
5.87718622629216
5.78422315931314
5.72520898787553
5.8534070345243
5.89273058072794
5.89529797623299
5.884988606574
6.01137014748552
5.99060815603702
5.90803700201008
5.91560324239336
5.77269565414026
5.90296084897815
5.79844815024265
5.71297641943861
5.85072965675268
5.87979378969659
5.8771862262895
5.92560332572788
6.05383462800306
5.9952593272126
5.8927305807273
5.91056544836333
5.79844815024263
5.91560324239329
5.76396197417145
5.75009789285102
5.89529797623254
5.8771862262895
5.90041307689931
5.96223745890765
6.0494486560598
6.0582014471694
5.94774445160508
5.90041307689931
5.83723417527778
5.90296084897811
5.78422315931128
5.7551513444893
5.92061578421683
5.91308751779604
5.94041841151301
5.96367659908912
6.0494486560598
6.07548049477775
5.95983649737011
5.95259883006988
5.86139642455686
5.91560324239329
5.83723417527778
5.79278241270695
5.9453083968072
5.92311266441542
5.99060815603687
6.0181961125557
6.10501850721461
6.14775135680058
5.99060815603687
6.02046111918655
5.92808779905553
5.99060815603687
5.89785879709422
5.86139642455686
5.97178407079123
6.0113701474853
6.0494486560598
6.0472484351502
6.19254949970047
6.19445244984656
6.02947018912891
6.08400933112527
5.97178407079123
6.03839881987322
